site	v1	v2	asso	type
reef	ASV_00131	ASV_00168	NA	taxon
reef	ASV_00131	ASV_00361	NA	taxon
reef	ASV_00131	ASV_00146	NA	taxon
reef	ASV_00131	ASV_01134	NA	taxon
reef	ASV_00131	ASV_00138	NA	taxon
reef	ASV_00131	ASV_00130	NA	taxon
reef	ASV_00131	ASV_00131	NA	taxon
reef	ASV_00131	ASV_00269	NA	taxon
reef	ASV_00131	ASV_00155	NA	taxon
reef	ASV_00131	ASV_00191	NA	taxon
reef	ASV_00131	ASV_00129	NA	taxon
reef	ASV_00131	ASV_00217	NA	taxon
reef	ASV_00131	ASV_00164	NA	taxon
reef	ASV_00131	ASV_00240	NA	taxon
reef	ASV_00131	ASV_00147	NA	taxon
reef	ASV_00131	ASV_00215	NA	taxon
reef	ASV_00131	ASV_00105	NA	taxon
reef	ASV_00131	ASV_00094	NA	taxon
reef	ASV_00131	ASV_00124	NA	taxon
reef	ASV_00131	ASV_00096	NA	taxon
reef	ASV_00131	ASV_00097	NA	taxon
reef	ASV_00131	ASV_00119	NA	taxon
reef	ASV_00131	ASV_00125	NA	taxon
reef	ASV_00131	ASV_00111	NA	taxon
reef	ASV_00131	ASV_00092	NA	taxon
reef	ASV_00131	ASV_00093	NA	taxon
reef	ASV_00131	ASV_00084	NA	taxon
reef	ASV_00131	ASV_00080	NA	taxon
reef	ASV_00131	ASV_00072	NA	taxon
reef	ASV_00131	ASV_00150	NA	taxon
reef	ASV_00131	ASV_00059	NA	taxon
reef	ASV_00131	ASV_00058	NA	taxon
reef	ASV_00131	ASV_00054	NA	taxon
reef	ASV_00131	ASV_00066	NA	taxon
reef	ASV_00131	ASV_00053	NA	taxon
reef	ASV_00131	ASV_00060	NA	taxon
reef	ASV_00131	ASV_00133	NA	taxon
reef	ASV_00131	ASV_00103	NA	taxon
reef	ASV_00131	ASV_00045	NA	taxon
reef	ASV_00131	ASV_00064	NA	taxon
reef	ASV_00131	ASV_00038	NA	taxon
reef	ASV_00131	ASV_00028	NA	taxon
reef	ASV_00131	ASV_00057	NA	taxon
reef	ASV_00131	ASV_00051	NA	taxon
reef	ASV_00131	ASV_00018	NA	taxon
reef	ASV_00131	ASV_00031	NA	taxon
reef	ASV_00131	ASV_00019	NA	taxon
reef	ASV_00131	ASV_00036	NA	taxon
reef	ASV_00131	ASV_00040	NA	taxon
reef	ASV_00131	ASV_00023	NA	taxon
reef	ASV_00131	ASV_00007	NA	taxon
reef	ASV_00131	ASV_00009	NA	taxon
reef	ASV_00131	ASV_00017	NA	taxon
reef	ASV_00131	ASV_00012	NA	taxon
reef	ASV_00131	ASV_00021	NA	taxon
reef	ASV_00131	ASV_00013	NA	taxon
reef	ASV_00131	ASV_00015	NA	taxon
reef	ASV_00131	ASV_00006	NA	taxon
reef	ASV_00131	ASV_00003	NA	taxon
reef	ASV_00131	ASV_00004	NA	taxon
reef	ASV_00131	ASV_00014	NA	taxon
reef	ASV_00131	ASV_00008	NA	taxon
reef	ASV_00131	ASV_00002	NA	taxon
reef	ASV_00131	ASV_00001	NA	taxon
reef	ASV_00130	valine	NA	taxon
reef	ASV_00130	uridine	NA	taxon
reef	ASV_00130	tyrosine	NA	taxon
reef	ASV_00130	tryptophan	NA	taxon
reef	ASV_00130	tryptamine	NA	taxon
reef	ASV_00130	threonine	NA	taxon
reef	ASV_00130	taurine	NA	taxon
reef	ASV_00130	spermidine 3	NA	taxon
reef	ASV_00130	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00130	serine	NA	taxon
reef	ASV_00130	sarcosine	NA	taxon
reef	ASV_00130	putrescine 2	NA	taxon
reef	ASV_00130	proline	NA	taxon
reef	ASV_00130	phenylalanine	NA	taxon
reef	ASV_00130	pantothenic acid	NA	taxon
reef	ASV_00130	ornithine 2	NA	taxon
reef	ASV_00130	N-acetyl-muramic acid	NA	taxon
reef	ASV_00130	methionine	NA	taxon
reef	ASV_00130	malic acid	NA	taxon
reef	ASV_00130	lysine 2	NA	taxon
reef	ASV_00130	leucine	NA	taxon
reef	ASV_00130	kynurenine	NA	taxon
reef	ASV_00130	isoleucine	NA	taxon
reef	ASV_00130	isethionate	NA	taxon
reef	ASV_00130	homoserine betaine	NA	taxon
reef	ASV_00130	histidine	NA	taxon
reef	ASV_00130	guanosine	NA	taxon
reef	ASV_00130	glycine	NA	taxon
reef	ASV_00130	glutathione 2	NA	taxon
reef	ASV_00130	glutamine	NA	taxon
reef	ASV_00130	glutamic acid	NA	taxon
reef	ASV_00130	GABA	NA	taxon
reef	ASV_00130	folate	NA	taxon
reef	ASV_00130	DHPS	NA	taxon
reef	ASV_00130	cytidine	NA	taxon
reef	ASV_00130	cysteine 2	NA	taxon
reef	ASV_00130	cysteate	NA	taxon
reef	ASV_00130	citrulline	NA	taxon
reef	ASV_00130	ciliatine	NA	taxon
reef	ASV_00130	aspartate	NA	taxon
reef	ASV_00130	asparagine	NA	taxon
reef	ASV_00130	arginine	NA	taxon
reef	ASV_00130	amMP	NA	taxon
reef	ASV_00130	alanine	NA	taxon
reef	ASV_00130	5'UMP	NA	taxon
reef	ASV_00130	5'AMP	NA	taxon
reef	ASV_00130	4-aminobenzoic acid	NA	taxon
reef	ASV_00130	3'AMP	NA	taxon
reef	ASV_00130	2'deoxycytidine	NA	taxon
reef	ASV_00130	ASV_00323	NA	taxon
reef	ASV_00130	ASV_00568	NA	taxon
reef	ASV_00130	ASV_00400	NA	taxon
reef	ASV_00130	ASV_00346	NA	taxon
reef	ASV_00130	ASV_00389	NA	taxon
reef	ASV_00130	ASV_00307	NA	taxon
reef	ASV_00130	ASV_00313	NA	taxon
reef	ASV_00130	ASV_00451	NA	taxon
reef	ASV_00130	ASV_00337	NA	taxon
reef	ASV_00130	ASV_00349	NA	taxon
reef	ASV_00130	ASV_00300	NA	taxon
reef	ASV_00130	ASV_00317	NA	taxon
reef	ASV_00130	ASV_00186	NA	taxon
reef	ASV_00130	ASV_00370	NA	taxon
reef	ASV_00130	ASV_00441	NA	taxon
reef	ASV_00130	ASV_00277	NA	taxon
reef	ASV_00130	ASV_00282	NA	taxon
reef	ASV_00130	ASV_00264	NA	taxon
reef	ASV_00130	ASV_00271	NA	taxon
reef	ASV_00130	ASV_00524	NA	taxon
reef	ASV_00130	ASV_00260	NA	taxon
reef	ASV_00130	ASV_00256	NA	taxon
reef	ASV_00130	ASV_00251	NA	taxon
reef	ASV_00130	ASV_00314	NA	taxon
reef	ASV_00130	ASV_00236	NA	taxon
reef	ASV_00130	ASV_00231	NA	taxon
reef	ASV_00130	ASV_00392	NA	taxon
reef	ASV_00130	ASV_00243	NA	taxon
reef	ASV_00130	ASV_00209	NA	taxon
reef	ASV_00130	ASV_00624	NA	taxon
reef	ASV_00130	ASV_00290	NA	taxon
reef	ASV_00130	ASV_00177	NA	taxon
reef	ASV_00130	ASV_00229	NA	taxon
reef	ASV_00130	ASV_00171	NA	taxon
reef	ASV_00130	ASV_00227	NA	taxon
reef	ASV_00130	ASV_00153	NA	taxon
reef	ASV_00130	ASV_00168	NA	taxon
reef	ASV_00130	ASV_00361	NA	taxon
reef	ASV_00130	ASV_00146	NA	taxon
reef	ASV_00130	ASV_01134	NA	taxon
reef	ASV_00130	ASV_00138	NA	taxon
reef	ASV_00130	ASV_00130	NA	taxon
reef	ASV_00130	ASV_00131	NA	taxon
reef	ASV_00130	ASV_00269	NA	taxon
reef	ASV_00130	ASV_00155	NA	taxon
reef	ASV_00130	ASV_00191	NA	taxon
reef	ASV_00130	ASV_00129	NA	taxon
reef	ASV_00130	ASV_00217	NA	taxon
reef	ASV_00130	ASV_00164	NA	taxon
reef	ASV_00130	ASV_00240	NA	taxon
reef	ASV_00130	ASV_00147	NA	taxon
reef	ASV_00130	ASV_00215	NA	taxon
reef	ASV_00130	ASV_00105	NA	taxon
reef	ASV_00130	ASV_00094	NA	taxon
reef	ASV_00130	ASV_00124	NA	taxon
reef	ASV_00130	ASV_00096	NA	taxon
reef	ASV_00130	ASV_00097	NA	taxon
reef	ASV_00130	ASV_00119	NA	taxon
reef	ASV_00130	ASV_00125	NA	taxon
reef	ASV_00130	ASV_00111	NA	taxon
reef	ASV_00130	ASV_00092	NA	taxon
reef	ASV_00130	ASV_00093	NA	taxon
reef	ASV_00130	ASV_00084	NA	taxon
reef	ASV_00130	ASV_00080	NA	taxon
reef	ASV_00130	ASV_00072	NA	taxon
reef	ASV_00130	ASV_00150	NA	taxon
reef	ASV_00130	ASV_00059	NA	taxon
reef	ASV_00130	ASV_00058	NA	taxon
reef	ASV_00130	ASV_00054	NA	taxon
reef	ASV_00130	ASV_00066	NA	taxon
reef	ASV_00130	ASV_00053	NA	taxon
reef	ASV_00130	ASV_00060	NA	taxon
reef	ASV_00130	ASV_00133	NA	taxon
reef	ASV_00130	ASV_00103	NA	taxon
reef	ASV_00130	ASV_00045	NA	taxon
reef	ASV_00130	ASV_00064	NA	taxon
reef	ASV_00130	ASV_00038	NA	taxon
reef	ASV_00130	ASV_00028	NA	taxon
reef	ASV_00130	ASV_00057	NA	taxon
reef	ASV_00130	ASV_00051	NA	taxon
reef	ASV_00130	ASV_00018	NA	taxon
reef	ASV_00130	ASV_00031	NA	taxon
reef	ASV_00130	ASV_00019	NA	taxon
reef	ASV_00130	ASV_00036	NA	taxon
reef	ASV_00130	ASV_00040	NA	taxon
reef	ASV_00130	ASV_00023	NA	taxon
reef	ASV_00130	ASV_00007	NA	taxon
reef	ASV_00130	ASV_00009	NA	taxon
reef	ASV_00130	ASV_00017	NA	taxon
reef	ASV_00130	ASV_00012	NA	taxon
reef	ASV_00130	ASV_00021	NA	taxon
reef	ASV_00130	ASV_00013	NA	taxon
reef	ASV_00130	ASV_00015	NA	taxon
reef	ASV_00130	ASV_00006	NA	taxon
reef	ASV_00130	ASV_00003	NA	taxon
reef	ASV_00130	ASV_00004	NA	taxon
reef	ASV_00130	ASV_00014	NA	taxon
reef	ASV_00130	ASV_00008	NA	taxon
reef	ASV_00130	ASV_00002	NA	taxon
reef	ASV_00130	ASV_00001	NA	taxon
reef	ASV_00138	valine	NA	taxon
reef	ASV_00138	uridine	NA	taxon
reef	ASV_00138	tyrosine	NA	taxon
reef	ASV_00138	tryptophan	NA	taxon
reef	ASV_00138	tryptamine	NA	taxon
reef	ASV_00138	threonine	NA	taxon
reef	ASV_00138	taurine	NA	taxon
reef	ASV_00138	spermidine 3	NA	taxon
reef	ASV_00138	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00138	serine	NA	taxon
reef	ASV_00138	sarcosine	NA	taxon
reef	ASV_00138	putrescine 2	NA	taxon
reef	ASV_00138	proline	NA	taxon
reef	ASV_00138	phenylalanine	NA	taxon
reef	ASV_00138	pantothenic acid	NA	taxon
reef	ASV_00138	ornithine 2	NA	taxon
reef	ASV_00138	N-acetyl-muramic acid	NA	taxon
reef	ASV_00138	methionine	NA	taxon
reef	ASV_00138	malic acid	NA	taxon
reef	ASV_00138	lysine 2	NA	taxon
reef	ASV_00138	leucine	NA	taxon
reef	ASV_00138	kynurenine	NA	taxon
reef	ASV_00138	isoleucine	NA	taxon
reef	ASV_00138	isethionate	NA	taxon
reef	ASV_00138	homoserine betaine	NA	taxon
reef	ASV_00138	histidine	NA	taxon
reef	ASV_00138	guanosine	NA	taxon
reef	ASV_00138	glycine	NA	taxon
reef	ASV_00138	glutathione 2	NA	taxon
reef	ASV_00138	glutamine	NA	taxon
reef	ASV_00138	glutamic acid	NA	taxon
reef	ASV_00138	GABA	NA	taxon
reef	ASV_00138	folate	NA	taxon
reef	ASV_00138	DHPS	NA	taxon
reef	ASV_00138	cytidine	NA	taxon
reef	ASV_00138	cysteine 2	NA	taxon
reef	ASV_00138	cysteate	NA	taxon
reef	ASV_00138	citrulline	NA	taxon
reef	ASV_00138	ciliatine	NA	taxon
reef	ASV_00138	aspartate	NA	taxon
reef	ASV_00138	asparagine	NA	taxon
reef	ASV_00138	arginine	NA	taxon
reef	ASV_00138	amMP	NA	taxon
reef	ASV_00138	alanine	NA	taxon
reef	ASV_00138	5'UMP	NA	taxon
reef	ASV_00138	5'AMP	NA	taxon
reef	ASV_00138	4-aminobenzoic acid	NA	taxon
reef	ASV_00138	3'AMP	NA	taxon
reef	ASV_00138	2'deoxycytidine	NA	taxon
reef	ASV_00138	ASV_00323	NA	taxon
reef	ASV_00138	ASV_00568	NA	taxon
reef	ASV_00138	ASV_00400	NA	taxon
reef	ASV_00138	ASV_00346	NA	taxon
reef	ASV_00138	ASV_00389	NA	taxon
reef	ASV_00138	ASV_00307	NA	taxon
reef	ASV_00138	ASV_00313	NA	taxon
reef	ASV_00138	ASV_00451	NA	taxon
reef	ASV_00138	ASV_00337	NA	taxon
reef	ASV_00138	ASV_00349	NA	taxon
reef	ASV_00138	ASV_00300	NA	taxon
reef	ASV_00138	ASV_00317	NA	taxon
reef	ASV_00138	ASV_00186	NA	taxon
reef	ASV_00138	ASV_00370	NA	taxon
reef	ASV_00138	ASV_00441	NA	taxon
reef	ASV_00138	ASV_00277	NA	taxon
reef	ASV_00138	ASV_00282	NA	taxon
reef	ASV_00138	ASV_00264	-0.02544379247752504	taxon
reef	ASV_00138	ASV_00271	NA	taxon
reef	ASV_00138	ASV_00524	NA	taxon
reef	ASV_00138	ASV_00260	NA	taxon
reef	ASV_00138	ASV_00256	NA	taxon
reef	ASV_00138	ASV_00251	NA	taxon
reef	ASV_00138	ASV_00314	NA	taxon
reef	ASV_00138	ASV_00236	NA	taxon
reef	ASV_00138	ASV_00231	NA	taxon
reef	ASV_00138	ASV_00392	NA	taxon
reef	ASV_00138	ASV_00243	NA	taxon
reef	ASV_00138	ASV_00209	-0.024080738522425926	taxon
reef	ASV_00138	ASV_00624	NA	taxon
reef	ASV_00138	ASV_00290	NA	taxon
reef	ASV_00138	ASV_00177	NA	taxon
reef	ASV_00138	ASV_00229	NA	taxon
reef	ASV_00138	ASV_00171	NA	taxon
reef	ASV_00138	ASV_00227	NA	taxon
reef	ASV_00138	ASV_00153	NA	taxon
reef	ASV_00138	ASV_00168	NA	taxon
reef	ASV_00138	ASV_00361	NA	taxon
reef	ASV_00138	ASV_00146	NA	taxon
reef	ASV_00138	ASV_01134	NA	taxon
reef	ASV_00138	ASV_00138	NA	taxon
reef	ASV_00138	ASV_00130	NA	taxon
reef	ASV_00138	ASV_00131	NA	taxon
reef	ASV_00138	ASV_00269	NA	taxon
reef	ASV_00138	ASV_00155	NA	taxon
reef	ASV_00138	ASV_00191	NA	taxon
reef	ASV_00138	ASV_00129	NA	taxon
reef	ASV_00138	ASV_00217	NA	taxon
reef	ASV_00138	ASV_00164	NA	taxon
reef	ASV_00138	ASV_00240	NA	taxon
reef	ASV_00138	ASV_00147	NA	taxon
reef	ASV_00138	ASV_00215	NA	taxon
reef	ASV_00138	ASV_00105	NA	taxon
reef	ASV_00138	ASV_00094	NA	taxon
reef	ASV_00138	ASV_00124	NA	taxon
reef	ASV_00138	ASV_00096	NA	taxon
reef	ASV_00138	ASV_00097	NA	taxon
reef	ASV_00138	ASV_00119	NA	taxon
reef	ASV_00138	ASV_00125	NA	taxon
reef	ASV_00138	ASV_00111	NA	taxon
reef	ASV_00138	ASV_00092	NA	taxon
reef	ASV_00138	ASV_00093	NA	taxon
reef	ASV_00138	ASV_00084	NA	taxon
reef	ASV_00138	ASV_00080	NA	taxon
reef	ASV_00138	ASV_00072	NA	taxon
reef	ASV_00138	ASV_00150	NA	taxon
reef	ASV_00138	ASV_00059	NA	taxon
reef	ASV_00138	ASV_00058	NA	taxon
reef	ASV_00138	ASV_00054	NA	taxon
reef	ASV_00138	ASV_00066	NA	taxon
reef	ASV_00138	ASV_00053	NA	taxon
reef	ASV_00138	ASV_00060	NA	taxon
reef	ASV_00138	ASV_00133	NA	taxon
reef	ASV_00138	ASV_00103	NA	taxon
reef	ASV_00138	ASV_00045	NA	taxon
reef	ASV_00138	ASV_00064	NA	taxon
reef	ASV_00138	ASV_00038	NA	taxon
reef	ASV_00138	ASV_00028	NA	taxon
reef	ASV_00138	ASV_00057	NA	taxon
reef	ASV_00138	ASV_00051	NA	taxon
reef	ASV_00138	ASV_00018	NA	taxon
reef	ASV_00138	ASV_00031	NA	taxon
reef	ASV_00138	ASV_00019	NA	taxon
reef	ASV_00138	ASV_00036	NA	taxon
reef	ASV_00138	ASV_00040	NA	taxon
reef	ASV_00138	ASV_00023	NA	taxon
reef	ASV_00138	ASV_00007	NA	taxon
reef	ASV_00138	ASV_00009	NA	taxon
reef	ASV_00138	ASV_00017	NA	taxon
reef	ASV_00138	ASV_00012	NA	taxon
reef	ASV_00138	ASV_00021	NA	taxon
reef	ASV_00138	ASV_00013	NA	taxon
reef	ASV_00138	ASV_00015	NA	taxon
reef	ASV_00138	ASV_00006	NA	taxon
reef	ASV_00138	ASV_00003	NA	taxon
reef	ASV_00138	ASV_00004	NA	taxon
reef	ASV_00138	ASV_00014	NA	taxon
reef	ASV_00138	ASV_00008	NA	taxon
reef	ASV_00138	ASV_00002	NA	taxon
reef	ASV_00138	ASV_00001	NA	taxon
reef	ASV_01134	valine	NA	taxon
reef	ASV_01134	uridine	NA	taxon
reef	ASV_01134	tyrosine	NA	taxon
reef	ASV_01134	tryptophan	NA	taxon
reef	ASV_01134	tryptamine	NA	taxon
reef	ASV_01134	threonine	NA	taxon
reef	ASV_01134	taurine	NA	taxon
reef	ASV_01134	spermidine 3	NA	taxon
reef	ASV_01134	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_01134	serine	NA	taxon
reef	ASV_01134	sarcosine	NA	taxon
reef	ASV_01134	putrescine 2	NA	taxon
reef	ASV_01134	proline	NA	taxon
reef	ASV_01134	phenylalanine	NA	taxon
reef	ASV_01134	pantothenic acid	NA	taxon
reef	ASV_01134	ornithine 2	NA	taxon
reef	ASV_01134	N-acetyl-muramic acid	NA	taxon
reef	ASV_01134	methionine	NA	taxon
reef	ASV_01134	malic acid	NA	taxon
reef	ASV_01134	lysine 2	NA	taxon
reef	ASV_01134	leucine	NA	taxon
reef	ASV_01134	kynurenine	NA	taxon
reef	ASV_01134	isoleucine	NA	taxon
reef	ASV_01134	isethionate	NA	taxon
reef	ASV_01134	homoserine betaine	NA	taxon
reef	ASV_01134	histidine	NA	taxon
reef	ASV_01134	guanosine	NA	taxon
reef	ASV_01134	glycine	NA	taxon
reef	ASV_01134	glutathione 2	NA	taxon
reef	ASV_01134	glutamine	NA	taxon
reef	ASV_01134	glutamic acid	NA	taxon
reef	ASV_01134	GABA	NA	taxon
reef	ASV_01134	folate	NA	taxon
reef	ASV_01134	DHPS	NA	taxon
reef	ASV_01134	cytidine	NA	taxon
reef	ASV_01134	cysteine 2	NA	taxon
reef	ASV_01134	cysteate	NA	taxon
reef	ASV_01134	citrulline	NA	taxon
reef	ASV_01134	ciliatine	NA	taxon
reef	ASV_01134	aspartate	NA	taxon
reef	ASV_01134	asparagine	NA	taxon
reef	ASV_01134	arginine	NA	taxon
reef	ASV_01134	amMP	NA	taxon
reef	ASV_01134	alanine	NA	taxon
reef	ASV_01134	5'UMP	NA	taxon
reef	ASV_01134	5'AMP	NA	taxon
reef	ASV_01134	4-aminobenzoic acid	NA	taxon
reef	ASV_01134	3'AMP	NA	taxon
reef	ASV_01134	2'deoxycytidine	NA	taxon
reef	ASV_01134	ASV_00323	NA	taxon
reef	ASV_01134	ASV_00568	NA	taxon
reef	ASV_01134	ASV_00400	NA	taxon
reef	ASV_01134	ASV_00346	NA	taxon
reef	ASV_01134	ASV_00389	NA	taxon
reef	ASV_01134	ASV_00307	NA	taxon
reef	ASV_01134	ASV_00313	NA	taxon
reef	ASV_01134	ASV_00451	NA	taxon
reef	ASV_01134	ASV_00337	NA	taxon
reef	ASV_01134	ASV_00349	NA	taxon
reef	ASV_01134	ASV_00300	0.009228025887559943	taxon
reef	ASV_01134	ASV_00317	NA	taxon
reef	ASV_01134	ASV_00186	NA	taxon
reef	ASV_01134	ASV_00370	NA	taxon
reef	ASV_01134	ASV_00441	NA	taxon
reef	ASV_01134	ASV_00277	NA	taxon
reef	ASV_01134	ASV_00282	NA	taxon
reef	ASV_01134	ASV_00264	NA	taxon
reef	ASV_01134	ASV_00271	NA	taxon
reef	ASV_01134	ASV_00524	NA	taxon
reef	ASV_01134	ASV_00260	NA	taxon
reef	ASV_01134	ASV_00256	NA	taxon
reef	ASV_01134	ASV_00251	NA	taxon
reef	ASV_01134	ASV_00314	NA	taxon
reef	ASV_01134	ASV_00236	NA	taxon
reef	ASV_01134	ASV_00231	NA	taxon
reef	ASV_01134	ASV_00392	NA	taxon
reef	ASV_01134	ASV_00243	NA	taxon
reef	ASV_01134	ASV_00209	NA	taxon
reef	ASV_01134	ASV_00624	NA	taxon
reef	ASV_01134	ASV_00290	0.037276749555787025	taxon
reef	ASV_01134	ASV_00177	NA	taxon
reef	ASV_01134	ASV_00229	NA	taxon
reef	ASV_01134	ASV_00171	NA	taxon
reef	ASV_01134	ASV_00227	NA	taxon
reef	ASV_01134	ASV_00153	NA	taxon
reef	ASV_01134	ASV_00168	NA	taxon
reef	ASV_01134	ASV_00361	0.282276653192806	taxon
reef	ASV_01134	ASV_00146	NA	taxon
reef	ASV_01134	ASV_01134	NA	taxon
reef	ASV_01134	ASV_00138	NA	taxon
reef	ASV_01134	ASV_00130	NA	taxon
reef	ASV_01134	ASV_00131	NA	taxon
reef	ASV_01134	ASV_00269	NA	taxon
reef	ASV_01134	ASV_00155	NA	taxon
reef	ASV_01134	ASV_00191	NA	taxon
reef	ASV_01134	ASV_00129	NA	taxon
reef	ASV_01134	ASV_00217	NA	taxon
reef	ASV_01134	ASV_00164	NA	taxon
reef	ASV_01134	ASV_00240	NA	taxon
reef	ASV_01134	ASV_00147	NA	taxon
reef	ASV_01134	ASV_00215	NA	taxon
reef	ASV_01134	ASV_00105	NA	taxon
reef	ASV_01134	ASV_00094	NA	taxon
reef	ASV_01134	ASV_00124	NA	taxon
reef	ASV_01134	ASV_00096	NA	taxon
reef	ASV_01134	ASV_00097	NA	taxon
reef	ASV_01134	ASV_00119	NA	taxon
reef	ASV_01134	ASV_00125	NA	taxon
reef	ASV_01134	ASV_00111	NA	taxon
reef	ASV_01134	ASV_00092	NA	taxon
reef	ASV_01134	ASV_00093	NA	taxon
reef	ASV_01134	ASV_00084	NA	taxon
reef	ASV_01134	ASV_00080	NA	taxon
reef	ASV_01134	ASV_00072	NA	taxon
reef	ASV_01134	ASV_00150	NA	taxon
reef	ASV_01134	ASV_00059	NA	taxon
reef	ASV_01134	ASV_00058	NA	taxon
reef	ASV_01134	ASV_00054	NA	taxon
reef	ASV_01134	ASV_00066	NA	taxon
reef	ASV_01134	ASV_00053	NA	taxon
reef	ASV_01134	ASV_00060	NA	taxon
reef	ASV_01134	ASV_00133	NA	taxon
reef	ASV_01134	ASV_00103	NA	taxon
reef	ASV_01134	ASV_00045	NA	taxon
reef	ASV_01134	ASV_00064	NA	taxon
reef	ASV_01134	ASV_00038	NA	taxon
reef	ASV_01134	ASV_00028	NA	taxon
reef	ASV_01134	ASV_00057	NA	taxon
reef	ASV_01134	ASV_00051	NA	taxon
reef	ASV_01134	ASV_00018	NA	taxon
reef	ASV_01134	ASV_00031	NA	taxon
reef	ASV_01134	ASV_00019	NA	taxon
reef	ASV_01134	ASV_00036	NA	taxon
reef	ASV_01134	ASV_00040	NA	taxon
reef	ASV_01134	ASV_00023	NA	taxon
reef	ASV_01134	ASV_00007	NA	taxon
reef	ASV_01134	ASV_00009	NA	taxon
reef	ASV_01134	ASV_00017	NA	taxon
reef	ASV_01134	ASV_00012	NA	taxon
reef	ASV_01134	ASV_00021	NA	taxon
reef	ASV_01134	ASV_00013	NA	taxon
reef	ASV_01134	ASV_00015	NA	taxon
reef	ASV_01134	ASV_00006	NA	taxon
reef	ASV_01134	ASV_00003	NA	taxon
reef	ASV_01134	ASV_00004	NA	taxon
reef	ASV_01134	ASV_00014	NA	taxon
reef	ASV_01134	ASV_00008	NA	taxon
reef	ASV_01134	ASV_00002	NA	taxon
reef	ASV_01134	ASV_00001	NA	taxon
reef	ASV_00146	valine	NA	taxon
reef	ASV_00146	uridine	NA	taxon
reef	ASV_00146	tyrosine	NA	taxon
reef	ASV_00146	tryptophan	NA	taxon
reef	ASV_00146	tryptamine	NA	taxon
reef	ASV_00146	threonine	NA	taxon
reef	ASV_00146	taurine	NA	taxon
reef	ASV_00146	spermidine 3	NA	taxon
reef	ASV_00146	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00146	serine	NA	taxon
reef	ASV_00146	sarcosine	NA	taxon
reef	ASV_00146	putrescine 2	NA	taxon
reef	ASV_00146	proline	NA	taxon
reef	ASV_00146	phenylalanine	NA	taxon
reef	ASV_00146	pantothenic acid	NA	taxon
reef	ASV_00146	ornithine 2	NA	taxon
reef	ASV_00146	N-acetyl-muramic acid	NA	taxon
reef	ASV_00146	methionine	NA	taxon
reef	ASV_00146	malic acid	NA	taxon
reef	ASV_00146	lysine 2	NA	taxon
reef	ASV_00146	leucine	NA	taxon
reef	ASV_00146	kynurenine	NA	taxon
reef	ASV_00146	isoleucine	NA	taxon
reef	ASV_00146	isethionate	NA	taxon
reef	ASV_00146	homoserine betaine	NA	taxon
reef	ASV_00146	histidine	NA	taxon
reef	ASV_00146	guanosine	NA	taxon
reef	ASV_00146	glycine	NA	taxon
reef	ASV_00146	glutathione 2	NA	taxon
reef	ASV_00146	glutamine	NA	taxon
reef	ASV_00146	glutamic acid	NA	taxon
reef	ASV_00146	GABA	NA	taxon
reef	ASV_00146	folate	NA	taxon
reef	ASV_00146	DHPS	NA	taxon
reef	ASV_00146	cytidine	NA	taxon
reef	ASV_00146	cysteine 2	NA	taxon
reef	ASV_00146	cysteate	NA	taxon
reef	ASV_00146	citrulline	NA	taxon
reef	ASV_00146	ciliatine	NA	taxon
reef	ASV_00146	aspartate	NA	taxon
reef	ASV_00146	asparagine	NA	taxon
reef	ASV_00146	arginine	NA	taxon
reef	ASV_00146	amMP	NA	taxon
reef	ASV_00146	alanine	NA	taxon
reef	ASV_00146	5'UMP	NA	taxon
reef	ASV_00146	5'AMP	NA	taxon
reef	ASV_00146	4-aminobenzoic acid	NA	taxon
reef	ASV_00146	3'AMP	NA	taxon
reef	ASV_00146	2'deoxycytidine	NA	taxon
reef	ASV_00146	ASV_00323	NA	taxon
reef	ASV_00146	ASV_00568	NA	taxon
reef	ASV_00146	ASV_00400	NA	taxon
reef	ASV_00146	ASV_00346	NA	taxon
reef	ASV_00146	ASV_00389	NA	taxon
reef	ASV_00146	ASV_00307	NA	taxon
reef	ASV_00146	ASV_00313	NA	taxon
reef	ASV_00146	ASV_00451	NA	taxon
reef	ASV_00146	ASV_00337	NA	taxon
reef	ASV_00146	ASV_00349	NA	taxon
reef	ASV_00146	ASV_00300	NA	taxon
reef	ASV_00146	ASV_00317	NA	taxon
reef	ASV_00146	ASV_00186	NA	taxon
reef	ASV_00146	ASV_00370	NA	taxon
reef	ASV_00146	ASV_00441	NA	taxon
reef	ASV_00146	ASV_00277	NA	taxon
reef	ASV_00146	ASV_00282	NA	taxon
reef	ASV_00146	ASV_00264	NA	taxon
reef	ASV_00146	ASV_00271	NA	taxon
reef	ASV_00146	ASV_00524	NA	taxon
reef	ASV_00146	ASV_00260	0.012122510792147878	taxon
reef	ASV_00146	ASV_00256	NA	taxon
reef	ASV_00146	ASV_00251	NA	taxon
reef	ASV_00146	ASV_00314	NA	taxon
reef	ASV_00146	ASV_00236	0.028743436393070892	taxon
reef	ASV_00146	ASV_00231	NA	taxon
reef	ASV_00146	ASV_00392	NA	taxon
reef	ASV_00146	ASV_00243	NA	taxon
reef	ASV_00146	ASV_00209	NA	taxon
reef	ASV_00146	ASV_00624	NA	taxon
